,FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine3,AddressLine4
1252,501148,PI/000047827,McDonalds Restaurants,Restaurant/Cafe/Canteen,1,Park Road,Cradley,B63 2RG,5,fhrs_5_en-GB,2018-07-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1253,500193,PI/000009242,McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,1,Bromsgrove Road,Halesowen,B63 3JQ,5,fhrs_5_en-GB,2018-10-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1254,501613,PI/000070266,McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,1,Castlegate Way,Dudley,DY1 4TA,5,fhrs_5_en-GB,2019-03-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1255,500394,PI/000019219,McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,1,Dudley Road,Kingswinford,DY6 8WT,5,fhrs_5_en-GB,2018-10-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1256,747188,PI/000162588,McDonalds Restaurants Limited,Restaurant/Cafe/Canteen,1,Kent Street,Upper Gornal,DY3 1UX,5,fhrs_5_en-GB,2019-03-05,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1257,1367419,PI/000244112,McEvoys Makes,Other catering premises,7841,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1258,1221582,PI/000241372,MC's Restaurant & Sports Bar,Restaurant/Cafe/Canteen,1,179 Wolverhampton Street,Dudley,DY1 3AD,2,fhrs_2_en-GB,2020-01-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1259,1103700,PI/000216132,Meadow Road Youth Centre,Other catering premises,7841,Meadow Road,Dudley,DY1 3JY,Exempt,fhrs_exempt_en-GB,2019-08-29,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1260,1173083,PI/000240801,Meaty Greeks,Mobile caterer,7846,101 Bridgnorth Road,Wollaston,DY8 3NY,5,fhrs_5_en-GB,2019-07-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1261,500627,PI/000029564,Mecca Bingo,Restaurant/Cafe/Canteen,1,35-47 High Street,Brierley Hill,DY5 3AB,5,fhrs_5_en-GB,2020-02-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1262,502209,PI/000137013,Merchants,Takeaway/sandwich shop,7844,117B Worcester Street,Stourbridge,DY8 2AD,5,fhrs_5_en-GB,2019-02-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1263,893020,PI/000253386,Merry Hill Post Office,Retailers - other,4613,U76a,Merry Hill Centre,DY5 1SW,5,fhrs_5_en-GB,2015-02-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1264,580998,PI/000129978,Merry Hill Service Station,Retailers - other,4613,Jet Service Station,Waterfront Way,DY5 1LL,4,fhrs_4_en-GB,2018-10-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1265,500997,PI/000041920,Merryvale Nursery,Hospitals/Childcare/Caring Premises,5,50 Merrivale Road,Hurst Green,B62 9RL,5,fhrs_5_en-GB,2019-11-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1266,501229,PI/000052587,Michaels Drinkshop,Retailers - other,4613,1 Robert Street,Lower Gornal,DY3 2AZ,4,fhrs_4_en-GB,2018-11-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1267,896335,PI/000253807,Michaels Supermarket,Retailers - other,4613,18-19 Wolverhampton Street,Dudley,DY1 1DB,5,fhrs_5_en-GB,2017-05-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1268,500568,PI/000027040,Micron House Residential Care Home,Hospitals/Childcare/Caring Premises,5,41 Halesowen Road,Netherton,DY2 9QD,5,fhrs_5_en-GB,2019-04-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1269,500655,PI/000029857,Mid Counties Co-op,Retailers - supermarkets/hypermarkets,7840,779 High Street,Kingswinford,DY6 8AA,5,fhrs_5_en-GB,2019-06-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1270,804464,PI/000230923,Midget Gems Sweets,Other catering premises,7841,,,,5,fhrs_5_en-GB,2015-09-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1271,1092992,PI/000239564,Midland Cake Co.,Other catering premises,7841,,,,5,fhrs_5_en-GB,2018-12-06,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1272,500211,PI/000010209,Midland Supercream,Manufacturers/packers,7839,Bull Street,Brierley Hill,DY5 3RA,5,fhrs_5_en-GB,2019-06-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1273,1285733,PI/000242830,Midtown Grills,Takeaway/sandwich shop,7844,175 Wolverhampton Street,Dudley,DY1 3AD,4,fhrs_4_en-GB,2020-10-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1274,500975,PI/000040597,Mike Graham's Butchers,Retailers - other,4613,8 Market Street,Stourbridge,DY8 1AD,4,fhrs_4_en-GB,2019-05-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1275,1158327,PI/000240866,Milan Chemist,Retailers - other,4613,137 Halesowen Road,Netherton,DY2 9PY,Exempt,fhrs_exempt_en-GB,2019-07-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1276,500607,PI/000029466,Mildren's Confectionery,Retailers - other,4613,Brierley Hill Market Hall,High Street,DY5 3AP,4,fhrs_4_en-GB,2019-10-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1277,907050,PI/000163075,Miles Gilmore Event Catering,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2018-04-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1278,500016,PI/000000449,Milking Bank Primary School,School/college/university,7845,Aintree Way,Dudley,DY1 2SL,5,fhrs_5_en-GB,2018-09-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1279,500240,PI/000011279,Millard and Bullock Chemist,Retailers - other,4613,1-2 Josiah House,Castle Street,WV14 9DD,Exempt,fhrs_exempt_en-GB,2019-11-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Coseley,Bilston
1280,1017828,PI/000237505,Millie's Cookies,Retailers - other,4613,Upper Mall,L20 Merry Hill Centre,DY5 1SY,5,fhrs_5_en-GB,2020-01-10,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1281,502018,PI/000134055,Mini Bites,Takeaway/sandwich shop,7844,Plaza Mall,84 High Street,B63 3BA,5,fhrs_5_en-GB,2020-01-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1282,1382683,PI/000243714,Mini Mousse Desserts,Other catering premises,7841,,,,4,fhrs_4_en-GB,2021-05-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1283,1398442,PI/000242790,Mini 'Stop' Express,Retailers - other,4613,179 High Street,Lye,DY9 8LH,1,fhrs_1_en-GB,2021-07-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1284,1298042,PI/000242943,Mint Dessert,Takeaway/sandwich shop,7844,85 Dudley Road,Lye,DY9 8ET,5,fhrs_5_en-GB,2021-03-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1285,1109246,PI/000240220,MIPU Convenience,Retailers - other,4613,101-102 Cinder Bank,Netherton,DY2 9BP,3,fhrs_3_en-GB,2019-02-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1286,500826,PI/000032322,Mister Daves,Manufacturers/packers,7839,Parkway Road,Dudley,DY1 2QA,5,fhrs_5_en-GB,2021-05-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1287,1340384,PI/000243555,Mitie at Corbett Hospital Outpatient,Hospitals/Childcare/Caring Premises,5,Corbett Hospital Outpatients Centre,Vicarage Road,DY8 4JB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Amblecote,Stourbridge
1288,1340383,PI/000243553,Mitie at Guest Hospital,Hospitals/Childcare/Caring Premises,5,Guest Hospital Outpatients Centre,Tipton Road,DY1 4SE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1289,1340382,PI/000243552,Mitie at Russells Hall,Hospitals/Childcare/Caring Premises,5,Russells Hall Hospital,Pensnett Road,DY1 2HQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1290,1063939,PI/000238407,MK's Gourmet Kitchen,Retailers - other,4613,,,,4,fhrs_4_en-GB,2018-07-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1291,1412102,PI/000245078,Mohali,Restaurant/Cafe/Canteen,1,179 Stourbridge Road,Halesowen,B63 3UD,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
1292,896284,PI/000233921,Moliano's,Takeaway/sandwich shop,7844,13 Market Street,Stourbridge,DY8 1AB,3,fhrs_3_en-GB,2021-06-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1293,1201138,PI/000241033,Momma Lou's Cob Kitchen,Other catering premises,7841,117 High Street,Wordsley,DY8 5QR,3,fhrs_3_en-GB,2019-10-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1294,1396634,PI/000244838,Moms Taste,Takeaway/sandwich shop,7844,173-175 Stourbridge Road,Dudley,DY1 2EQ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1295,1099590,PI/000239899,Montego Bay at  Inspire,Takeaway/sandwich shop,7844,14 Canal Street,Brierley Hill,DY5 1JJ,5,fhrs_5_en-GB,2019-03-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1296,500794,PI/000030984,Montys Cafe and Wine Bar,Pub/bar/nightclub,7843,1 High Street,Sedgley,DY3 1RP,3,fhrs_3_en-GB,2019-12-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1297,1155235,PI/000240815,Moon's Cafe,Restaurant/Cafe/Canteen,1,114B Brettell Lane,Brierley Hill,DY8 4BS,3,fhrs_3_en-GB,2019-07-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1298,1392129,PI/000243124,Moony's Halloumi,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2021-07-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1299,547979,PI/000138053,Moor Pool & Snooker,Pub/bar/nightclub,7843,The Moor Centre,Brierley Hill,DY5 3AH,5,fhrs_5_en-GB,2019-11-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1300,501787,PI/000123157,Moor Street Convenience Store,Retailers - other,4613,169 Moor Street,Brierley Hill,DY5 3TL,4,fhrs_4_en-GB,2012-10-26,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1301,778713,PI/000163434,Moor Street Fryer,Takeaway/sandwich shop,7844,220 Moor Street,Brierley Hill,DY5 3TA,5,fhrs_5_en-GB,2018-07-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1302,501317,PI/000057738,Morrisons,Retailers - supermarkets/hypermarkets,7840,Stallings Lane,Kingswinford,DY6 7SH,5,fhrs_5_en-GB,2019-04-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1303,912096,PI/000234625,Morrisons Daily,Retailers - other,4613,158 Old Park Road,Dudley,DY1 3ND,2,fhrs_2_en-GB,2019-09-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1304,1218337,PI/000241684,Mother Nature Childcare,Hospitals/Childcare/Caring Premises,5,(inside Dudley Central Family Centre),Selborne Road,DY2 8LJ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1305,501078,PI/000043523,Mount Pleasant Primary & Nursery,School/college/university,7845,Mount Pleasant Primary School,Mount Pleasant,DY5 2YN,5,fhrs_5_en-GB,2018-10-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Quarry Bank,Brierley Hill
1306,1263687,PI/000242424,Mount Pleasant Pub,Pub/bar/nightclub,7843,115 Cot Lane,Kingswinford,DY6 9TH,5,fhrs_5_en-GB,2020-10-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1307,500797,PI/000030996,Mount Pleasant Public House,Pub/bar/nightclub,7843,144 High Street,Sedgley,DY3 1RH,4,fhrs_4_en-GB,2019-05-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1308,501823,PI/000125292,Mr Brown's Greens,Retailers - other,4613,43 Queensway,Wollescote,DY9 9HJ,4,fhrs_4_en-GB,2012-09-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1309,1262751,PI/000242413,Mr B's,Mobile caterer,7846,,,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1310,1179017,PI/000240783,Mr Grillhouse,Takeaway/sandwich shop,7844,Unit G11 Anchor Business Park,New Road,DY2 9AF,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Netherton,
1311,1012107,PI/000231469,Mr Pretzels,Takeaway/sandwich shop,7844,KIosk 4,Merry Hill Centre,DY5 1SH,2,fhrs_2_en-GB,2019-04-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1312,1262745,PI/000242400,Mr Souvlaki,Restaurant/Cafe/Canteen,1,107 High Street,Stourbridge,DY8 1EE,5,fhrs_5_en-GB,2020-10-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1313,539938,PI/000138234,Mr Toms,Retailers - other,4613,Brierley Hill Market Hall,High Street,DY5 3AP,4,fhrs_4_en-GB,2015-07-16,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1314,501818,PI/000125191,Mr Tom's Bakery,Retailers - other,4613,"Plaza Mall, 33-34",High Street,DY1 1PJ,4,fhrs_4_en-GB,2018-10-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1315,1399994,PI/000244570,Mr UK Fried Chicken,Takeaway/sandwich shop,7844,47 High Street,Lye,DY9 8LQ,0,fhrs_0_en-GB,2021-07-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Stourbridge,
1316,1151704,PI/000240788,Mr Whip,Mobile caterer,7846,,,,1,fhrs_1_en-GB,2019-07-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1317,1371036,PI/000244120,Mr. Wraps,Takeaway/sandwich shop,7844,70 High Street,Halesowen,B63 3BA,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1318,1276876,PI/000242677,Mrs Baker The Cake Maker,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-06-11,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1319,1357393,PI/000243699,Mrs Browne's Sweet Thing's,Other catering premises,7841,,,,5,fhrs_5_en-GB,2021-04-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1320,502052,PI/000134812,Mrs B's Deli and Sandwich Bar,Retailers - other,4613,30 Louise Street,Lower Gornal,DY3 2UB,5,fhrs_5_en-GB,2018-06-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1321,1112377,PI/000240182,Mrs H Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-03-18,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1322,501850,PI/000127898,Mrs Wilson's Cupcakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2011-01-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1323,1241421,PI/000241974,Mullet Park Service Station,Retailers - other,4613,75 Bromley Lane,Kingswinford,DY6 8QF,5,fhrs_5_en-GB,2020-03-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1324,962820,PI/000236053,Munch at Student Hub,Restaurant/Cafe/Canteen,1,Halesowen College,Shenstone House,B63 3NT,5,fhrs_5_en-GB,2019-06-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley Road,Halesowen
1325,1129953,PI/000240411,Munch Inn,Takeaway/sandwich shop,7844,10 Wolverhampton Street,Dudley,DY1 1DA,5,fhrs_5_en-GB,2019-07-01,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1326,896343,PI/000255392,Munir & Bro's Supermarket,Retailers - other,4613,48-49 Long Lane,Halesowen,B62 9LS,0,fhrs_0_en-GB,2021-07-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1327,500688,PI/000030126,Murrays Healthcare,Retailers - other,4613,37-38 High Street,Quarry Bank,DY5 2AA,Exempt,fhrs_exempt_en-GB,2006-11-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1328,501213,PI/000051252,Murrays Healthcare,Retailers - other,4613,57 Queensway,Halesowen,B63 4AG,Exempt,fhrs_exempt_en-GB,2013-10-09,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1329,500337,PI/000017061,Murrays Healthcare,Retailers - other,4613,Cross Street Health Centre,Cross Street,DY1 1RN,Exempt,fhrs_exempt_en-GB,2012-11-30,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1330,501427,PI/000062446,Murrays Healthcare,Retailers - other,4613,Shop,33 Thornhill Road,B63 1AU,Exempt,fhrs_exempt_en-GB,2006-11-08,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1331,901376,PI/000228309,Murrays Healthcare,Retailers - other,4613,St James's Medical Practice,Malthouse Drive,DY1 2BY,Exempt,fhrs_exempt_en-GB,2013-02-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1332,1210240,PI/000241589,Muscles Fitness Gym,Retailers - other,4613,Unit C Maypole Fields,Cradley,B63 2QB,Exempt,fhrs_exempt_en-GB,2019-11-28,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1333,1210238,PI/000241280,Mushy P's Fish and Chips,Takeaway/sandwich shop,7844,89 Colley Lane,Cradley,B63 2UD,4,fhrs_4_en-GB,2019-11-27,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1334,997092,PI/000236958,My Chicken,Takeaway/sandwich shop,7844,143 High Street,Brierley Hill,DY5 3BU,3,fhrs_3_en-GB,2021-04-20,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1335,975883,PI/000236392,My Coffee Station Events,Mobile caterer,7846,Unit 5,Hayes Trading Estate,B63 2RR,5,fhrs_5_en-GB,2017-05-17,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Hingley Road,Cradley
1336,730384,PI/000154206,N&G Catering,Mobile caterer,7846,,,,5,fhrs_5_en-GB,2018-10-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1337,1158314,PI/000093315,Nahila's Bakes,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-07-12,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1338,501097,PI/000044704,Naiks Mini Market,Retailers - other,4613,3 Gladstone Buildings,New Street,DY1 1LY,1,fhrs_1_en-GB,2020-01-23,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1339,501799,PI/000124444,Nando's,Restaurant/Cafe/Canteen,1,Restaurant 3,Merry Hill Centre,DY5 1QN,5,fhrs_5_en-GB,2018-10-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Brierley Hill,
1340,501641,PI/000081255,Nandos Dudley,Restaurant/Cafe/Canteen,1,Castlegate Way,Dudley,DY1 4TA,5,fhrs_5_en-GB,2019-06-24,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1341,1316646,PI/000243150,Nanny Edna's Hot Pork Cob Shop,Restaurant/Cafe/Canteen,1,8 Birdcage Walk,Dudley,DY2 7AE,4,fhrs_4_en-GB,2021-07-21,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1342,1090187,PI/000239606,Nanny Plums,Other catering premises,7841,,,,5,fhrs_5_en-GB,2019-02-07,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1343,1400446,PI/000244917,Napoli Pizza and Grill,Takeaway/sandwich shop,7844,149 Dudley Road,Brierley Hill,DY5 1HG,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,True,,,
1344,501807,PI/000124993,Napoli Pizzeria & Pasta,Takeaway/sandwich shop,7844,FC03 Merry Hill Centre,Brierley Hill,DY5 1SP,5,fhrs_5_en-GB,2018-10-02,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1345,1382684,PI/000244109,Nat's Baps,Other catering premises,7841,Wellington House,Wellington Industrial Estate,WV14 9EE,4,fhrs_4_en-GB,2021-06-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Coseley,
1346,1025811,PI/000237383,Naureena Siddique,Retailers - other,4613,,,,5,fhrs_5_en-GB,2018-01-04,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1347,838716,PI/000231273,Nauty Little Treats,Other catering premises,7841,,,,5,fhrs_5_en-GB,2015-12-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,,
1348,501087,PI/000044258,Nelson House,Hospitals/Childcare/Caring Premises,5,Nelson House Care Home,1-3 Nelson Road,DY1 2AG,3,fhrs_3_en-GB,2019-04-03,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1349,500877,PI/000036146,Nemo's,Takeaway/sandwich shop,7844,14 Lake Street,Lower Gornal,DY3 2AU,5,fhrs_5_en-GB,2019-03-25,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1350,1112384,PI/000240228,Netherbrook Acorns Before&After Club,Hospitals/Childcare/Caring Premises,5,Netherbrook Primary School,Chester Road,DY2 9RZ,5,fhrs_5_en-GB,2019-02-19,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Netherton,Dudley
1351,500261,PI/000012873,Netherbrook Primary School,School/college/university,7845,Chester Road,Netherton,DY2 9RZ,5,fhrs_5_en-GB,2018-10-15,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1352,501068,PI/000042887,Netherend Neighbourhood Centre,Hospitals/Childcare/Caring Premises,5,Mogul Lane,Cradley,B63 2QQ,4,fhrs_4_en-GB,2013-09-13,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Halesowen,
1353,896256,PI/000211893,Netherton Arts Centre,Restaurant/Cafe/Canteen,1,51-53 Halesowen Road,Netherton,DY2 9ER,Exempt,fhrs_exempt_en-GB,2007-01-22,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1354,1355851,PI/000243963,Netherton C of E Primary School,School/college/university,7845,Highbridge Road,Netherton,DY2 0HU,AwaitingInspection,fhrs_awaitinginspection_en-GB,,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
1355,988852,PI/000236644,Netherton Cafe,Restaurant/Cafe/Canteen,1,1 Northfield Road,Netherton,DY2 9ER,4,fhrs_4_en-GB,2019-01-14,409,Dudley,http://www.dudley.gov.uk,Food.DUE@dudley.gov.uk,,FHRS,False,,Dudley,
