NID_ID,STATE,DAM_NAME,OTHER_NAME,HAZARD,EAP,STATE_NAME,CONG_DIST,COUNTY,NEAR_CITY,DIST_CITY,RIVER,PRM_PURPOS,NID_DAMTYP,YEAR_COMPL,NID_HEIGHT,NID_STOR,DAM_LENGTH,MAX_DISCH,OWNER,OWN_TYPE,STATE_AGCY,FED_AGCY,NONFED_DAM,SECT_TOWN,PURPOSE,DAM_TYPE,DAM_HEIGHT,HYDR_HGT,STRUCT_HGT,NORM_STOR,MAX_STOR,SURF_AREA,DRAIN_AREA,SPILL_TYPE,SPILL_WDTH,NUM_LOCKS,LOCK_LEN,LOCK_WIDTH,VOLUME,INSP_DATE,PHASEI_INS,FD_CONSTRC,FD_DESIGN,FD_FUNDING,FD_INSPECT,FD_OPERATE,FD_OTHER,FD_OWNER,FD_REGULAT,SUPP_FED,SUPP_DATE,SOURC_AGCY,SOURC_DATE,SOURCE_ID,LONGITUD_X,LATITUDE_Y,FIPS_STATE,FIPS_CNTY,RECID
OH00852,OH,OHIO POWER COMPANY POND NB-102 DAM,,LOW,,OHIO,OH-18,NOBLE,RENROCK,,TILTONS RUN,OTHER,GRAVITY,,25,32,300,,OHIO POWER COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BROOKFIELD,O,RE,19,25,,32,,5.7,1.34,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9615-016,-81.69,39.773889,39,39121,770
OH00853,OH,OHIO POWER COMPANY POND NB-99 DAM,,LOW,,OHIO,OH-18,NOBLE,RENROCK,,TILTONS RUN,OTHER,GRAVITY,1962,19,170,500,30,OHIO POWER COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BROOKFIELD,O,RE,19,19,,121,170,6,1.66,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9615-017,-81.685,39.770556,39,39121,771
OH00854,OH,OHIO POWER COMPANY POND NB-93 DAM,,LOW,,OHIO,OH-18,NOBLE,RENROCK,,TILTONS RUN,OTHER,GRAVITY,1962,42,196,500,64,OHIO POWER COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BROOKFIELD,O,RE,19,42,,138,196,9.2,1.43,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9615-018,-81.678611,39.767222,39,39121,772
OH00856,OH,SYCAMORE LAKE DAM,,LOW,,OHIO,OH-12,LICKING,PATASKALA,3.8,MILE RUN,RECREATION,GRAVITY,1961,26,90,600,743,CHARLES & CHARLEEN HINSON,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,JERSEY,R,RE,20,16,26,53,90,9,0.98,,,,,,,20/11/1989,NO,,,,,,,,,,,OH,05/09/1995,0025-004,-82.71,40.048611,39,39089,773
OH00857,OH,SNORTIN RIDGE FARM LAKE DAM,,SIGNIFICANT,,OHIO,OH-07,FAIRFIELD,ROCKBRIDGE,7.6,TR-CLEAR CREEK,RECREATION,GRAVITY,1964,60,561,360,3500,SNORTIN RIDGE DEVELOPMENT CORP.,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,R,RE,54,47,60,367,561,22.8,1.53,,,,,,,01/07/1992,NO,,,,,,,,,,,OH,05/09/1995,9425-009,-82.630278,39.571667,39,39045,774
OH00860,OH,ROBINS RIDGE GOLF CLUB LAKE NO. 1 DAM,,LOW,,OHIO,OH-18,GUERNSEY,SENECAVILLE,1.1,TR-SENECA FORK WILLS CREEK,RECREATION,GRAVITY,1970,28,66,350,343,ROBINS RIDGE GOLF CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RICHLAND,R,RE,28,26,,43,66,5,0.05,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9713-003,-81.441111,39.937778,39,39059,775
OH00861,OH,ROBINS RIDGE GOLF CLUB LAKE NO. 2 DAM,,LOW,,OHIO,OH-18,GUERNSEY,SENECAVILLE,1.5,TR-SENECA FORK WILLS CREEK,RECREATION,GRAVITY,,29,48,250,265,ROBINS RIDGE GOLF CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,RICHLAND,R,RE,29,26,,35,48,4,0.05,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9713-004,-81.438056,39.940833,39,39059,776
OH00862,OH,BEDWAY COAL COMPANY DAM,,LOW,,OHIO,OH-18,JEFFERSON,BELKNAP,1.1,TR-NORTH FORK SHORT CREEK,RECREATION,GRAVITY,1963,26,48,420,836,BEDWAY COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SMITHFIELD,R,RE,26,20,,28,48,4,0.59,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0107-015,-80.876667,40.248889,39,39081,777
OH00863,OH,MINGO SPORTSMAN CLUB POND DAM,,HIGH,,OHIO,OH-18,JEFFERSON,MCINTYRE,0.8,TR-MCINTYRE CREEK,OTHER,GRAVITY,1963,42,66,465,29,MINGO SPORTSMAN CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WAYNE,O,RE,42,35,,43,66,3.7,0.05,,,,,,,09/08/1990,NO,,,,,,,,,,,OH,05/09/1995,0206-017,-80.773333,40.315833,39,39081,778
OH00864,OH,MINGO SPORTSMAN CLUB POND DAM,,HIGH,,OHIO,OH-18,JEFFERSON,WEEMS,0.4,TR-MCINTYRE CREEK,OTHER,GRAVITY,1963,49,74,315,20,MINGO SPORTSMAN CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WAYNE,O,RE,49,44,,51.6,73.7,4,0.06,,,,,,,09/08/1990,NO,,,,,,,,,,,OH,05/09/1995,0206-018,-80.770556,40.311111,39,39081,779
OH00865,OH,BATES POND DAM,,SIGNIFICANT,,OHIO,OH-18,JEFFERSON,COSTONIA,11.7,TR-HALE RUN,OTHER,GRAVITY,1960,41,85,330,,MARVIN L. BATES,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,KNOX,O,RE,41,37,,53,85,4,0.27,,,,,,,07/08/1990,NO,,,,,,,,,,,OH,05/09/1995,0305-008,-80.681667,40.4725,39,39081,780
OH00866,OH,COLUMBUS AND SOUTHERN POND DAM,,LOW,,OHIO,OH-18,COSHOCTON,MAYSVILLE,2,TR-WILLS CREEK,RECREATION,GRAVITY,1963,37,312,500,94,COLUMBUS SOUTHERN POWER COMPANY,PUBLIC UTILITY,"OHIO DNR, DIVISION OF WATER",,NO,LINTON,R,RE,37,30,,161,312.1,20,0.81,,,,,,,04/04/1991,NO,,,,,,,,,,,OH,05/09/1995,0116-003,-81.783333,40.178889,39,39031,781
OH00868,OH,PEABODY COAL COMPANY POND DAM,,SIGNIFICANT,,OHIO,OH-18,COSHOCTON,DRESDEN,11,TR-MILL FORK,OTHER,GRAVITY,1967,34,159,350,115,"ODNR, DIVISION OF WILDLIFE",STATE,"OHIO DNR, DIVISION OF WATER",,NO,VIRGINIA,O,RE,34,15,,35,159,13,1.14,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0117-012,-81.947222,40.228333,39,39031,782
OH00869,OH,CATFISH II DAM,,SIGNIFICANT,,OHIO,OH-18,COSHOCTON,DRESDEN,11.7,TR-MILL FORK,OTHER,GRAVITY,1967,25,148,236,18,DIVISION OF WILDLIFE,STATE,"OHIO DNR, DIVISION OF WATER",,NO,JACKSON,O,RE,25,16,,60,148,6,0.64,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0117-013,-81.942778,40.236667,39,39031,783
OH00873,OH,CONSOL POND DAM,,LOW,,OHIO,OH-18,HARRISON,HOLLOWAY,4.2,JOCKEY HOLLOW RUN,OTHER,GRAVITY,1963,34,382,1200,182,JIM WAGNER,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ATHENS,O,RE,34,29,,220,382,24.2,1.99,,,,,,,24/10/1991,NO,,,,,,,,,,,OH,05/09/1995,0110-002,-81.081667,40.167778,39,39067,784
OH00877,OH,BARNESVILLE LAKE DAM,,HIGH,,OHIO,OH-18,BELMONT,HENDRYSBURG,5.7,TR-SPENCER CREEK,RECREATION,GRAVITY,1969,32,141,590,282,VILLAGE OF BARNESVILLE,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,WARREN,R,RE,32,28,,93,141,10.8,0.66,,,,,,,31/01/1989,NO,,,,,,,,,,,OH,05/09/1995,9711-006,-81.181944,39.998611,39,39013,785
OH00878,OH,CONSOL POND DAM,,LOW,,OHIO,OH-18,HARRISON,HAGAN ADDITION,4.2,TR-MIDDLE FORK SHORT CREEK,RECREATION,GRAVITY,1963,23,51,315,3,THE CONSERVATION FUND,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SHORT CREEK,R,RE,23,22,,36,51,4,0.25,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0107-013,-80.943889,40.246111,39,39067,786
OH00879,OH,BEDWAY LAND & MINERALS COMPANY LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,BLAIRMONT,0.8,TR-NORTH FORK,RECREATION,GRAVITY,1963,28,40,486,24,BEDWAY LAND & MINERALS COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,28,21,,20,40,4,0.49,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0107-014,-80.888333,40.249444,39,39067,787
OH00884,OH,CONSOL POND DAM,,HIGH,,OHIO,OH-18,HARRISON,HOLLOWAY,3,TR-BOGGS FORK,OTHER,GRAVITY,,105,2387,1120,,CONSERVATION FUND,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MOOREFIELD,O,RE,105,25,,53.7,2386.8,7,0.7,,,,,,,14/10/1992,NO,,,,,,,,,,,OH,05/09/1995,0110-013,-81.112778,40.190833,39,39067,788
OH00885,OH,CONSOL POND DAM,,HIGH,,OHIO,OH-18,HARRISON,HOLLOWAY,2.8,TR-BOGGS FORK,OTHER,GRAVITY,1952,73,170,650,,CONSERVATION FUND,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MOOREFIELD,O,RE,73,39,,26,170,2,0.11,,,,,,,14/10/1992,NO,,,,,,,,,,,OH,05/09/1995,0110-014,-81.117222,40.189444,39,39067,789
OH00886,OH,CONSOL POND DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,HOLLOWAY,4,TR-BOGGS FORK,RECREATION,GRAVITY,,46,57,130,90,CONSERVATION FUND,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ATHENS,R,RE,46,40,,38,56.6,3,0.03,,,,,,,14/10/1992,NO,,,,,,,,,,,OH,05/09/1995,0110-015,-81.091111,40.199444,39,39067,790
OH00889,OH,CONSOL POND DAM,,LOW,,OHIO,OH-18,HARRISON,TIPPECANOE,15.7,TR-SOUTH FORK,OTHER,GRAVITY,1954,33,18,445,10,CONSOLIDATION COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ATHENS,O,RE,33,28,,13,18,2,0.05,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0110-022,-81.045,40.208889,39,39067,791
OH00890,OH,PULAY POND DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,TIPPECANOE,13.4,TR-SOUTH FORK,OTHER,GRAVITY,1950,45,160,550,,CONSOLIDATION COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CADIZ,O,RE,45,35,,70,160,6,0.3,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0110-029,-81.059167,40.233333,39,39067,792
OH00891,OH,BRUSHY FORK NO. 7 DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,TIPPECANOE,14.6,TR-BRUSHY FORK,OTHER,GRAVITY,1950,48,226,450,36,CONSOLIDATION COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CADIZ,O,OT,48,31,,42,226,6,0.54,,,,,,,23/01/1992,NO,,,,,,,,,,,OH,05/09/1995,0110-030,-81.041667,40.240556,39,39067,793
OH00894,OH,TERAMANA LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,UNIONVALE,3.2,HARMON CREEK,RECREATION,GRAVITY,,34,33,425,18,"ANTHONY J. TERAMANA, SR.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,34,27,,9.9,32.6,2.8,0.05,,,,,,,20/08/1991,NO,,,,,,,,,,,OH,05/09/1995,0207-012,-80.920556,40.316111,39,39067,794
OH00895,OH,CHAMBERS DEVELOPMENT CO. DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,TAPPAN,3.2,TR-CLEAR FORK,RECREATION,GRAVITY,1954,50,62,505,25,CHAMBERS DEVELOPMENT COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,ARCHER,R,RE,50,45,,43,62,3,0.09,,,,,,,09/09/1992,NO,,,,,,,,,,,OH,05/09/1995,0207-018,-80.989722,40.305,39,39067,795
OH00896,OH,CONSOL POND DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,UNIONVALE,3.2,HARMON CREEK,RECREATION,GRAVITY,,50,93,950,19,THE CONSERVATION FUND,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,50,37,,53,93,4,0.06,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0207-019,-80.916111,40.315833,39,39067,796
OH00897,OH,JEFFCO RESOURCES LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,HARRISON,CHERRY VALLEY,0.4,TR-PINEY FORK,RECREATION,GRAVITY,,41,80,945,,"JEFFCO RESOURCES, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,41,36,,60,80,5,0.11,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0207-021,-80.887778,40.303056,39,39067,797
OH00898,OH,JEFFCO POND DAM,,LOW,,OHIO,OH-18,HARRISON,CHERRY VALLEY,0.4,TR-PINEY FORK,RECREATION,GRAVITY,,37,81,385,22,"JEFFCO RESOURCES, INC.",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GREEN,R,RE,37,27,,36,81,4,0.11,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0207-022,-80.887778,40.300556,39,39067,798
OH00900,OH,CONSOL POND DAM,,LOW,,OHIO,OH-18,HARRISON,TIPPECANOE,17.2,TR-BRUSHY FORK,OTHER,GRAVITY,1950,35,72,662,27,CONSOLIDATION COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CADIZ,O,RE,35,15,,14,72,3,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0210-010,-81.055278,40.264167,39,39067,799
OH00902,OH,CONSOL POND DAM,,LOW,,OHIO,OH-18,HARRISON,TIPPECANOE,17.2,TR-BRUSHY FORK,OTHER,GRAVITY,1950,29,21,562,8,CONSOLIDATION COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CADIZ,O,RE,29,26,,12,21,2.5,,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0210-013,-81.055833,40.263611,39,39067,800
OH00903,OH,MADER POND DAM,,LOW,,OHIO,OH-18,HARRISON,PANHANDLE,1.9,TR-NORTH BRANCH CROSS CREEK,WATER SUPPLY,GRAVITY,1964,29,38,625,5,THOMAS MONTGOMERY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,GERMAN,S,RE,29,28,,,38.5,,0.12,,,,,,,10/02/1989,NO,,,,,,,,,,,OH,05/09/1995,0307-003,-80.875278,40.38,39,39067,801
OH00907,OH,FRITZ POND DAM,,LOW,,OHIO,OH-17,COLUMBIANA,WELLSVILLE,5.7,TR-ALDER LICK RUN,RECREATION,GRAVITY,1974,26,101,490,66,ROBERT H. FRITZ,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,MADISON,R,RE,26,23,,76,101,7,0.2,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,0505-007,-80.718889,40.651389,39,39029,802
OH00908,OH,DEWS POND DAM,,SIGNIFICANT,,OHIO,OH-18,CARROLL,MALVERN,1.7,TR-ARMSTRONG RUN,RECREATION,GRAVITY,1972,12,137,650,10,WILLIAM & MARILYN DEWS,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BROWN,R,RE,12,10,,94,137,28.5,1.19,,,,,,,04/11/1991,NO,,,,,,,,,,,OH,05/09/1995,0511-009,-81.160278,40.7075,39,39019,803
OH00909,OH,MEIGS MINE NO. 1 WATER SUPPLY DAM,,SIGNIFICANT,,OHIO,OH-06,MEIGS,SALEM CENTER,,TR-PARKER RUN,WATER SUPPLY,GRAVITY,1973,37,253,465,5731,SOUTHERN OHIO COAL COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,SALEM,S,RE,32,17,37,75,253,8.7,0.69,,,,,,,02/02/1982,NO,,,,,,,,,,,OH,05/09/1995,9021-003,-82.238889,39.067778,39,39105,804
OH00910,OH,OHIO POWER COMPANY POND DAM,,LOW,,OHIO,OH-18,MORGAN,UNIONVILLE,,TR-HORSE RUN,OTHER,GRAVITY,1959,40,68,485,28,OHIO POWER COMPANY,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BRISTOL,O,RE,40,30,,30,68,3,0.27,,,,,,,,NO,,,,,,,,,,,OH,05/09/1995,9515-023,-81.714167,39.7275,39,39115,805
OH00912,OH,LUBURGH LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,MUSKINGUM,PHILO,,BOGGS CREEK,RECREATION,GRAVITY,1963,44,308,485,78,MRS. C.M. LUBURGH,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,WASHINGTON,R,RE,44,35,,159.5,307.9,15,1.5,,,,,,,04/06/1991,NO,,,,,,,,,,,OH,05/09/1995,9717-012,-81.917222,39.949444,39,39119,806
OH00913,OH,LAKE SUE DAM,,LOW,,OHIO,OH-05,WILLIAMS,MONTPELIER,,TR-W BRANCH ST. JOSEPH RIVER,RECREATION,GRAVITY,,23,105,275,10,"ODNR, DIVISION OF WILDLIFE",STATE,"OHIO DNR, DIVISION OF WATER",,NO,BRIDGEWATER,R,RE,23,21,,82,105,10.5,0.2,,,,,,,04/10/1982,NO,,,,,,,,,,,OH,05/09/1995,1545-012,-84.696944,41.688611,39,39171,807
OH00914,OH,PSCHESANG LAKE DAM,,LOW,,OHIO,OH-02,BROWN,FAYETTEVILLE,2.8,TR-EAST FK LITTLE MIAMI RIVER,RECREATION,GRAVITY,1974,23,100,450,909,PAUL PSCHESANG,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,PERRY,R,RE,18,14,23,43,100,6.8,0.2,,,,,,,05/03/1991,NO,,,,,,,,,,,OH,05/09/1995,9137-015,-83.917222,39.208333,39,39015,808
OH00915,OH,STOKES LAKE DAM,,SIGNIFICANT,,OHIO,OH-06,CLINTON,CLARKSVILLE,8.3,TR-DUTCH CREEK,RECREATION,GRAVITY,1974,20,51,600,188,DALE STOKES,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,UNION,R,RE,17,13,20,23.9,50.9,5.6,0.06,,,,,,,24/05/1990,NO,,,,,,,,,,,OH,05/09/1995,9337-016,-83.884444,39.494444,39,39027,809
OH00916,OH,MUSKINGUM VALLEY COUNCIL LAKE DAM,,LOW,,OHIO,OH-18,COSHOCTON,CONESVILLE,2.5,TR-MUSKINGUM RIVER,RECREATION,GRAVITY,1974,27,77,485,372,"MUSKINGUM VALLEY COUNCIL, BSA",PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,FRANKLIN,R,RE,25,22,27,46,77,7.3,0.38,U,,,,,,28/01/1993,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,0116-005,-81.859444,40.199444,39,39031,810
OH00918,OH,FOREST HILL PARK DAM NO. 2,,HIGH,,OHIO,,CUYAHOGA,EAST CLEVELAND,0.4,EAST BRANCH OF DUGWAY BROOK,FLOOD CONTROL,GRAVITY,1963,37,137,318,901,CITY OF EAST CLEVELAND,LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",,NO,CITY OF EAST CLEVELAND,C,RE,37,9,,1,137,0.5,2.75,,,,,,,17/04/1991,YES,,,,,,,,,,,OH,05/09/1995,1414-007,-81.23,41.053333,39,,811
OH00919,OH,STINGY RUN FLY ASH DAM,GAVIN FLY ASH DAM,HIGH,,OHIO,OH-06,GALLIA,ADDISON,6.1,STINGY RUN,OTHER,GRAVITY,1974,157,9000,1580,7183,OHIO POWER COMPANY,PUBLIC UTILITY,"OHIO DNR, DIVISION OF WATER",,NO,CHESHIRE,O,RE,104,100,157,770,9000,226,1.48,,,,,,,14/04/1989,NO,,,,,,,,,,,OH,05/09/1995,8721-009,-82.144444,38.963333,39,39053,812
OH00920,OH,CARDINAL FLY ASH NO. 1 DAM,,HIGH,,OHIO,,JEFFERSON,BRILLIANT,0.8,BLOCKHOUSE RUN,OTHER,GRAVITY,1974,242,4800,1300,10930,CARDINAL OPERATING COMPANY,PUBLIC UTILITY,"OHIO DNR, DIVISION OF WATER",,NO,WELLS,O,RE,242,227,,3660,4800,77,1.09,,,,,,,13/09/1986,NO,,,,,,,,,,,OH,05/09/1995,0205-009,-80.645833,40.25,39,,813
OH00921,OH,GRUBB LAKE DAM,,LOW,,OHIO,OH-12,LICKING,HARTFORD,0.9,TR-OTTER FORK,RECREATION,GRAVITY,1974,26,55,340,205,"AGRIGENERAL COMPANY, L.P.",PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,HARTFORD,R,RE,21,18,26,34.9,55,6.2,0.06,U,12,,,,15113,17/03/1992,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,0125-008,-82.678889,40.227778,39,39089,814
OH00922,OH,CHRISTIAN CENTER LAKE DAM,,SIGNIFICANT,,OHIO,OH-12,LICKING,KIRKERSVILLE,3.6,TR-SOUTH FORK LICKING RIVER,RECREATION,GRAVITY,1974,27,96,275,282,"OTTO BEATTY, JR.",PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,ETNA,R,RE,27,23,,60,96,9,0.39,U,14,,,,1700,25/01/1989,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9725-013,-82.653611,39.954444,39,39089,815
OH00923,OH,KARR LAKE DAM,,LOW,,OHIO,OH-06,MEIGS,FIVE POINTS,,TR-SHADE RIVER,RECREATION,GRAVITY,1974,35,43,240,168,TOM KARR,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,CHESTER,R,RE,33,28,35,24.9,43,3.1,0.07,U,160,,,,11250,20/08/1991,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9017-008,-81.953889,39.057778,39,39105,816
OH00924,OH,SHELTON LAKE DAM,,SIGNIFICANT,,OHIO,OH-18,PERRY,FIREMANS PARK,,TR-SOUTH FORK LICKING RIVER,RECREATION,GRAVITY,1974,28,45,240,477,MARTHA & DAVID HOLTZ,PRIVATE,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,THORN,R,RE,25,23,28,22,45,3.8,0.25,U,12,,,,6820,26/10/1989,NO,,USDA NRCS,,,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,9723-008,-82.465,39.896667,39,39127,817
OH00925,OH,CAMP JUNGEN LAKE DAM,,LOW,,OHIO,OH-18,TUSCARAWAS,RAGERSVILLE,1.9,TR-EAST BRANCH,RECREATION,GRAVITY,1974,32,25,325,99,JOHN A. & MARY ANN MAST,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,AUBURN,R,RE,27,22,32,12.9,24.8,1.9,0.15,,,,,,,30/09/1993,NO,,,,,,,,,,,OH,05/09/1995,0314-013,-81.6125,40.437222,39,39157,818
OH00926,OH,CHIPPEWA CREEK STRUCTURE VII-C,,HIGH,,OHIO,OH-16,WAYNE,EASTON,,LITTLE CHIPPEWA CREEK,FLOOD CONTROL,GRAVITY,1974,27,5101,1300,15040,"MWCD, CHIPPEWA SUBDISTRICT",LOCAL GOV'T,"OHIO DNR, DIVISION OF WATER",USDA NRCS,NO,GREEN,C,RE,27,10,27,141,5101,45,14.42,U,180,,,,48800,10/08/1987,YES,USDA NRCS,USDA NRCS,USDA NRCS,USDA NRCS,,,,,USDA NRCS,11/08/1995,OH,05/09/1995,0716-001,-81.797222,40.884722,39,39169,819
OH00927,OH,CAESAR CREEK LAKE DAM,CAESAR CREEK LAKE,HIGH,YES,OHIO,,WARREN,OREGONIA,13,CAESAR CREEK,FLOOD CONTROL,GRAVITY,1976,180,242200,2650,91400,DAEN-ORL,FEDERAL,"OHIO DNR, DIVISION OF WATER",CE,NO,,CRSO,REER,,168,180,102000,242200,2830,237,U,450,,,,2343762,10/07/1990,,CE,CE,CE,CE,CE,CE,CE,CE,CE,12/12/1995,CE,12/12/1995,02350,-83.973333,39.458333,39,,820
OH00929,OH,WILLIAM H. HARSHA LAKE DAM,WILLIAM H. HARSHA LAKE,HIGH,YES,OHIO,OH-02,CLERMONT,BATAVIA,5,EAST FORK OF LITTLE MIAMI,FLOOD CONTROL,GRAVITY,1973,205,294800,1450,211000,DAEN-ORL,FEDERAL,"OHIO DNR, DIVISION OF WATER",CE,NO,,CRSO,REER,,196,205,92600,294800,2160,342,U,985,,,,5300000,11/07/1990,,CE,CE,CE,CE,CE,CE,CE,CE,CE,12/12/1995,CE,12/12/1995,05180,-84.085,38.953333,39,39025,821
OH00931,OH,ALUM CREEK DAM,ALUM CREEK LAKE,HIGH,YES,OHIO,OH-12,DELAWARE,WESTERVILLE,3,ALUM CREEK OF BIG WALNUT CRK.,FLOOD CONTROL,GRAVITY,1974,93,134800,10200,61500,DAEN ORH,FEDERAL,"OHIO DNR, DIVISION OF WATER",CE,NO,,CSRF,REPG,,81,93,81700,134800,3387,123,C,102,,,,5136000,17/07/1990,,CE,CE,CE,CE,CE,CE,CE,CE,CE,12/12/1995,CE,12/12/1995,00280,-82.956667,40.176667,39,39041,822
OH00932,OH,GOLDEN BEAR RESERVOIR DAM,,LOW,,OHIO,OH-12,DELAWARE,DUBLIN,4.2,TR-DEER RUN,RECREATION,GRAVITY,1972,26,31,270,123,MUIRFIELD VILLAGE GOLF CLUB,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CONCORD,R,RE,26,19,,6.8,31,1.7,0.13,,,,,,,25/02/1993,NO,,,,,,,,,,,OH,05/09/1995,0131-010,-83.136111,40.145,39,39041,823
OH00933,OH,LAKE LITCHFIELD DAM,,HIGH,,OHIO,OH-14,SUMMIT,PENINSULA,1.7,RITCHIE RUN,RECREATION,GRAVITY,1975,76,766,375,6651,"GREAT TRAIL COUNCIL, BSA",PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,BOSTON,R,RE,68,59,76,515,766,26,0.6,,,,,,,28/04/1989,NO,,,,,,,,,,,OH,05/09/1995,1114-047,-81.534444,41.231111,39,39153,824
OH00934,OH,QUAIL HOLLOW LAKE DAM,,SIGNIFICANT,,OHIO,OH-19,LAKE,PAINESVILLE,4.5,TR-ELLISON CREEK,WATER SUPPLY,GRAVITY,1975,40,133,255,1482,QUAIL HOLLOW INN,PRIVATE,"OHIO DNR, DIVISION OF WATER",,NO,CONCORD,SR,RE,36,28,40,68,133,7.3,0.33,,,,,,,28/08/1985,NO,,,,,,,,,,,OH,05/09/1995,1511-008,-81.236667,41.673056,39,39085,825
